Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0,0.5,0.3,0.2,0.1,0.1,0.1,0.0
0.8917380965999085,0.5196499474462335,0.3305170729295737,0.22710501587959564,0.12453770416632903,0.10034111265145507,0.1015129129398559,0.1001001001001001
0.7942991796541593,0.5349291571584253,0.36189232237136304,0.2568084156142938,0.15203376617560624,0.10315736565821815,0.10323935560664399,0.2002002002002002
0.7067272998260354,0.5449791702792718,0.3938949087371317,0.28915329137366763,0.1827145902773597,0.10817493983877124,0.10519896465401934,0.3003003003003003
0.6281424330510047,0.5491269078186249,0.42628294836584985,0.32415913229263343,0.2168063353904975,0.11514483452446037,0.10741159446839263,0.4004004004004004
0.557732214002003,0.5469704579690683,0.4588099777758985,0.36182093138285853,0.25453222723201435,0.12384090773862147,0.10989713420785899,0.5005005005005005
0.4947451665081933,0.5384402032098159,0.4912315618437194,0.40210888247155424,0.29610999309327757,0.13405810204162233,0.11267532079231254,0.6006006006006006
0.43848542305703686,0.5238205822913385,0.5233116837516579,0.444968660444194,0.34174946166581444,0.14561083361415864,0.11576555187916628,0.7007007007007008
0.38830875730021885,0.5037258385948763,0.5548285740531509,0.490322252521401,0.39165037103180766,0.1583315084529306,0.11918670335575848,0.8008008008008008
0.34361965794412724,0.4790335535868339,0.5855796993192791,0.53806928478225,0.4460004158036146,0.1720691359961532,0.1229569552095166,0.9009009009009009
0.3038691065104371,0.45078971349473695,0.6153857059995282,0.588088763030118,0.504973554726522,0.18668801777745495,0.12709362925150264,1.001001001001001
0.2685527202034398,0.42010424630801224,0.6440932029090015,0.6402411339514399,0.5687285889371669,0.20206649752994654,0.13161304147234515,1.1011011011011012
0.23720897853784106,0.3880551488915914,0.6715763544144853,0.6943705670377102,0.6374080106154417,0.218095767016184,0.13653037105213106,1.2012012012012012
0.209417340060611,0.3556142703291896,0.6977373347647738,0.7503073578709253,0.7111371126320462,0.23467872746833995,0.1418595473084499,1.3013013013013013
0.18479615349303619,0.32360044159921597,0.7225057587105672,0.8078703608332838,0.790023342400786,0.2517289100864031,0.14761315513261938,1.4014014014014016
0.16300035381313155,0.2926591024351859,0.7458372506501171,0.8668693716845256,0.8741558777953359,0.2691694602630002,0.15380235879947476,1.5015015015015016
0.1437189882016104,0.26326333721158496,0.7677113407651373,0.9271073953805224,0.9636053998901464,0.2869321896134113,0.16043684350198237,1.6016016016016017
0.12667264542458861,0.2357294964137312,0.7881288855301228,0.988382751404991,1.0584240359586905,0.30495669837480843,0.16752477352922393,1.7017017017017018
0.1116108664512659,0.2102408249208342,0.8071092025709561,1.05049098529897,1.1586454464865932,0.3231895688817903,0.17507276571406036,1.8018018018018018
0.09830960485983956,0.1868738554962704,0.8246870906595234,1.1132265707159734,1.2642850315069065,0.34158362898842454,0.18308587659626277,1.9019019019019021
