Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0099342830602247,0.4972347139765763,0.31295377076201386,0.23046059712816053,0.09531693250553329,0.0953172608610164,0.13158425631014783,0.0
0.9679253617357553,0.5103069306729039,0.3284193557340846,0.2020413042738042,0.0986233764756894,0.1042199247728421,0.06693804470037971,0.1001001001001001
0.8723971364318577,0.5267717317417477,0.3153013990849056,0.22955877416903334,0.09815749280839586,0.07214897689675885,0.1400200213659596,0.2002002002002002
0.8584240563007999,0.556022491458644,0.3254328481729281,0.22498847710517908,0.12737871218528238,0.07993895492004563,0.12404068437094617,0.3003003003003003
0.8086769265260959,0.5635516708953795,0.36059822847931045,0.28614301322173236,0.1342142627113915,0.08583537431565072,0.13912937572341133,0.4004004004004004
0.7557072651840049,0.5860895159820237,0.35243015845652137,0.2363521395996243,0.1482454497465177,0.12717617722163807,0.1326046552690759,0.5005005005005005
0.7389055757626629,0.5860226392047074,0.3812803689709248,0.262909710850777,0.14543687751380502,0.140274503909674,0.14290961703847685,0.6006006006006006
0.668684981051943,0.6061050350417325,0.4225598762665337,0.27870361707747104,0.17775819325431713,0.14770873560335832,0.16189708930278243,0.7007007007007008
0.651491519858513,0.5983589664851675,0.45642693973726167,0.32720277605705417,0.1673647055903306,0.13248934316500785,0.12876537888167283,0.8008008008008008
0.6102517677513705,0.6230086422831889,0.49654115063052695,0.32218279167158964,0.2090044609572289,0.15363391214720595,0.14600759607870173,0.9009009009009009
0.6088380258250993,0.6370423529240856,0.4883338227793926,0.3712927073654875,0.1490987691853464,0.17405284972103732,0.16907594937505752,1.001001001001001
0.5645598650195868,0.6050200067372584,0.4688973266317374,0.3523910215384461,0.22178072889094386,0.19933358887642724,0.16581026189395826,1.1011011011011012
0.5247546840804366,0.5875561855567377,0.5464653593853126,0.3805118272318101,0.21778215882134797,0.19308399912411056,0.1873807538772348,1.2012012012012012
0.5320933414791258,0.57562893429198,0.540970186120204,0.38357277167510245,0.2134475831980432,0.20260318809702516,0.20035261324096268,1.3013013013013013
0.4859846939633176,0.5749340572790781,0.5383887453909676,0.40076241430798626,0.250811677844891,0.1952561745444815,0.20203137118693212,1.4014014014014016
0.46844471009189204,0.6054137925519376,0.5891185165685618,0.4323241597899772,0.27173699151048575,0.18824813973801274,0.21528874865925532,1.5015015015015016
0.43732086226321926,0.6033753415293265,0.6004228005384517,0.45139360546674634,0.2887061065218897,0.21921735297504433,0.2496754441920785,1.6016016016016017
0.42813001754524016,0.5549623231114632,0.6043948753658629,0.49175333477202715,0.27815322620942845,0.2708880048985309,0.2820663003630901,1.7017017017017018
0.37142911383659105,0.5117108159373134,0.6425184764909455,0.47206133655081184,0.2925817035243854,0.27762424453369056,0.22888633075815099,1.8018018018018018
0.3799843893867391,0.4876519144445905,0.6890614780833819,0.48495118627183115,0.3351710202037663,0.3101196472310068,0.23782470697776714,1.9019019019019021
0.35540980545776685,0.5145260456980709,0.6430130674125336,0.5228001227367338,0.36543589941075333,0.3275307061789025,0.25044289045702667,2.002002002002002
0.30582666679715215,0.4807165803519221,0.6977369493925126,0.5425688019121963,0.38639655050424243,0.31674411811297604,0.2929917965454763,2.1021021021021022
0.3204521948621814,0.43762906381917893,0.745257772577196,0.5654029601040026,0.3754673760466753,0.3622905537448284,0.2824360714216691,2.2022022022022023
0.313620843088015,0.45664025018021326,0.7071640151463168,0.5934339168957669,0.42796320630460527,0.38474137634304256,0.35385869456132324,2.3023023023023024
0.27714820723556405,0.400007679694715,0.7208968209161002,0.5759214902080689,0.4391584146423818,0.39455320096063823,0.3358506977962381,2.4024024024024024
0.28362120016695613,0.3971445596908724,0.7823287798265884,0.6048073791421862,0.5166646021117883,0.41992834721179007,0.3279583155437737,2.5025025025025025
0.2314838101050785,0.38862982041050287,0.7628124490949396,0.6419972223978271,0.49384267793890296,0.42586566426811945,0.34332926149748694,2.6026026026026026
0.2091907570652774,0.3525262880713904,0.7978804019145269,0.6493342515574831,0.4821227494297416,0.45088497714594256,0.3835017868579436,2.702702702702703
0.20911945470569465,0.34745701451188565,0.7948321405250464,0.6392135772500916,0.5373817424269698,0.47889934424249125,0.413340037759456,2.802802802802803
0.23586695652388462,0.30025867886037433,0.7872725021361451,0.6890492176923556,0.5642041497858876,0.49838313898906567,0.48495629452479583,2.902902902902903
0.2148526052599052,0.33449693192873997,0.8369189739789623,0.7080788651108972,0.5718237547248639,0.5237710658867306,0.40899195846407543,3.0030030030030033
0.1879576218686592,0.28662453881104466,0.8307411250850221,0.7572484700243644,0.5654664356728287,0.5429136648709765,0.4090495072076234,3.1031031031031033
0.17309719717344899,0.30324826095460383,0.8411167875210425,0.7048838131988211,0.6136531795061069,0.563442309830284,0.44384427473814286,3.2032032032032034
0.17725834757445796,0.2681195220761117,0.8369995835000658,0.7843602662497451,0.6662325852529078,0.5300537778330062,0.47960428312202974,3.3033033033033035
0.15060864493076787,0.2706000858528032,0.8438661420854964,0.7537713850091566,0.6896784524253808,0.6086030178367987,0.46955166776466495,3.4034034034034035
0.1485632141205241,0.2309976473872842,0.855832646876728,0.8054874016699487,0.7141141879388555,0.5868084484548405,0.5298387496030742,3.5035035035035036
0.18957210676473335,0.24868540159870547,0.8472065640774934,0.7741213014394529,0.758181527625457,0.6186010226622773,0.5385058225550104,3.6036036036036037
0.15493885417533845,0.19762030266876063,0.8846255751130898,0.7321142436434862,0.7395586126315973,0.6484057020831963,0.5230280624503821,3.7037037037037037
0.16482890461521982,0.17624811073552402,0.8847808011580308,0.8121868232307473,0.8164305314256578,0.6454022348560529,0.5897899662822096,3.8038038038038042
0.12551427866025053,0.1744657073394807,0.9101495429170029,0.8256795981331612,0.8034963931987124,0.6961241155571003,0.5775343786722471,3.9039039039039043
0.12108165194875285,0.19711840990638121,0.9395308561044836,0.8085597820824275,0.8863754175175675,0.6762284955712501,0.6010723088461286,4.004004004004004
0.12443154551891758,0.17979142310627033,0.9018541770315718,0.8402619934824426,0.8623686205105577,0.7239470342769401,0.640103369395519,4.104104104104104
0.11399216968636545,0.1511052007410312,0.9384098573354398,0.8611707032166193,0.9172813405175768,0.7687020701601657,0.6256534647228991,4.2042042042042045
0.09014925663886333,0.17117681396107426,0.9383644263271854,0.8647019215498661,0.9324296111946514,0.8019390446681713,0.6496257222971585,4.3043043043043046
0.10709279206316237,0.14390995290526987,0.9271893218995261,0.8966903649249034,0.9758960836247779,0.8128240560505271,0.7068755979850038,4.404404404404405
0.09164937463512499,0.15375068384265964,0.93038737061265,0.8902988197407056,0.9863178650774538,0.8185452610744649,0.7120468163646303,4.504504504504505
0.07020826063409158,0.1745320229872416,0.921202719060422,0.8681456817488051,1.0418271036758564,0.8523656170242656,0.7320566003859348,4.604604604604605
