Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0,0.5,0.3,0.2,0.1,0.1,0.1,0.0
0.9525766671526971,0.519696418391603,0.3175681548623653,0.21130965813005345,0.10793797154709454,0.09938067934152142,0.10520364959353568,0.1001001001001001
0.9068954930821184,0.5380174823265672,0.3355580214915941,0.22327382751712785,0.11631797431882009,0.10039505092346468,0.11070704598752851,0.2002002002002002
0.8629395823105306,0.5546719273648856,0.35392781189719724,0.23587613159568274,0.12516026039108505,0.1029588264684917,0.11652672400403273,0.3003003003003003
0.820689700324472,0.569385545891245,0.3726323607238984,0.2490974495315536,0.13448420720615017,0.10698959289476873,0.12267847748134754,0.4004004004004004
0.7801241381834253,0.5819122440819287,0.3916235609341169,0.2629158605775929,0.14430822502913523,0.11240684562172987,0.12917728964527647,0.5005005005005005
0.7412185414104278,0.5920447131164932,0.41085080877827335,0.2773065950186712,0.15464965293300076,0.1191320593852957,0.1360372512471076,0.6006006006006006
0.7039457841591976,0.5996233556538366,0.43026152187486,0.29224205708359025,0.16552466747749978,0.1270887451534393,0.14327148692045846,0.7007007007007008
0.6682758703229658,0.6045432140021918,0.4498016711091904,0.307691873514607,0.17694819034723638,0.1362025226982842,0.15089207836179339,0.8008008008008008
0.6341759002329839,0.6067581258353049,0.4694163500591105,0.32362299410319634,0.18893380299938842,0.14640119164625326,0.1589099911708042,0.9009009009009009
0.601610113714931,0.6062816215947663,0.4890503435615916,0.3399998342492073,0.2014936712671413,0.15761479963353284,0.16733500801029408,1.001001001001001
0.5705400120289041,0.6031847912065483,0.5086487049237552,0.3567844592951963,0.21463847746070894,0.1697757079815969,0.1761756662594312,1.1011011011011012
0.5409245561383004,0.5975913264284285,0.5281573170312711,0.3739368050386164,0.22837736289668875,0.18281865046184345,0.185439202890274,1.2012012012012012
0.512720441668468,0.5896699961695271,0.5475234290521593,0.3914149347377456,0.24271788216068557,0.19668078255573362,0.1951315077973649,1.3013013013013013
0.4858824248304684,0.579625799946581,0.5666961602319759,0.40917532076329344,0.25766596817542636,0.21130171992891386,0.2052570854202523,1.4014014014014016
0.46036369295560126,0.567690074527727,0.5856269603119251,0.4271731519755219,0.2732259098258091,0.22662356404399359,0.21581902616823967,1.5015015015015016
0.43611625806439874,0.5541104992796207,0.6042700198340741,0.44536265862007407,0.28940034191599456,0.24259091372743496,0.22681898790177807,1.6016016016016017
0.41309135689150467,0.5391416841706023,0.6225826244617577,0.4636974485533052,0.30619024746527407,0.2591508630225255,0.23825718784689054,1.7017017017017018
0.39123984033920484,0.5230367705293688,0.6405254491891927,0.48213084963313585,0.32359497214570804,0.27625298503757,0.2501324050326731,1.8018018018018018
0.3705125407740355,0.5060403991292666,0.6580627899830311,0.5006162521185559,0.34161225052787986,0.29384930288361344,0.26244199330644624,1.9019019019019021
0.35086060676568426,0.4883831906124224,0.6751627321037582,0.5191074455660878,0.3602382435257849,0.3118942487433563,0.2751819046745883,2.002002002002002
0.33223579905883766,0.47027774903958414,0.6917972559278489,0.5375589449052787,0.37946758631430294,0.33034461254454583,0.28834672260225624,2.1021021021021022
0.3145907453962078,0.4519160921797063,0.7079422823543009,0.5559263016857668,0.39929344599072825,0.34915948157215176,0.3019297048262155,2.2022022022022023
0.297879151013166,0.4334683386000652,0.723577661513351,0.5741663943108805,0.4197075877658753,0.3683001731431528,0.3159228349082443,2.3023023023023024
0.28205596955562146,0.41508240298186483,0.7386871095086106,0.5922376959073777,0.4407004488306639,0.38773016146430533,0.33031688180963775,2.4024024024024024
0.26707753518623567,0.3968845218533143,0.7532580982834421,0.6101005158069454,0.46226121877999593,0.40741500025648997,0.34510146667209934,2.5025025025025025
