Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0,0.5,0.3,0.2,0.1,0.1,0.1,0.0
0.8917381066524832,0.5196499631352789,0.33051707296371835,0.2271050154215162,0.1245315035936859,0.1003407222943025,0.10151299949613374,0.1001001001001001
0.7942992137061158,0.5349292228729793,0.3618923226336132,0.256808413480352,0.15202077155139354,0.10315287019355264,0.10323954948189927,0.2002002002002002
0.7067273645105019,0.5449793228349854,0.39389490957827955,0.28915328577765353,0.18269420222070076,0.10816307547054697,0.10519928844546667,0.3003003003003003
0.6281425298528035,0.5491271832964062,0.42628295024506424,0.32415912071998043,0.21677795185502202,0.11512274647495355,0.10741207260981889,0.4004004004004004
0.5577323409803656,0.546970888114266,0.45880998120776867,0.3618209103970889,0.2544952471098461,0.12380611165336841,0.10989779295144399,0.5005005005005005
0.4947453196337191,0.5384408120556503,0.4912315673468427,0.4021088474861813,0.29606382002250126,0.13400844843318643,0.11267618816966388,0.6006006006006006
0.4384855972176472,0.5238213836372182,0.5233116918029199,0.44496860546053074,0.34169350788078307,0.14554447507594437,0.11576665764146676,0.7007007007007008
0.3883089470272554,0.5037268348034745,0.5548285850510714,0.4903221698340757,0.39158406110576194,0.15824686942996052,0.11918807889338323,0.8008008008008008
0.34361985790785865,0.47903473587026996,0.5855797135582383,0.5380691646553626,0.44592319014911874,0.17196488494543952,0.1229586334518914,0.9009009009009009
0.30386931183199595,0.450791063512136,0.6153857236552818,0.5880885933481753,0.5048848727412979,0.18656304158489903,0.12709564454835198,1.001001001001001
0.2685529266267478,0.420105738641899,0.644093224034699,0.6402408998502066,0.5686279317081271,0.20191987807140024,0.13161542945778903,1.1011011011011012
0.23720918250025513,0.3880567538676144,0.6715763789456282,0.6943702505210243,0.6372948831202351,0.2179267597590824,0.13653316849332672,1.2012012012012012
0.20941753869455804,0.35561595670453716,0.6977373625310387,0.7503069374202208,0.7110110454039289,0.23448674201072497,0.14186279194064352,1.3013013013013013
0.18479634458428687,0.3236021787904617,0.7225057894523295,0.8078698110172249,0.7898838926472886,0.2515134925253616,0.14761688548256732,1.4014014014014016
0.16300053573469228,0.2926608621390824,0.7458372840375934,0.8668686627765929,0.8740026299827864,0.2689302772781321,0.15380661399922535,1.5015015015015016
0.1437191598366425,0.26326509441122503,0.7677113764183744,0.9271064929927723,0.9634379658240061,0.2866690141456383,0.16044166309498878,1.6016016016016017
0.1266728060870959,0.23573122986333478,0.7881289230383759,0.9883816161463714,1.0582420544033584,0.30466939677798827,0.16753019727069798,1.7017017017017018
0.11161101581001326,0.21024251723337334,0.8071092415104166,1.050489572466691,1.1584485823779165,0.3228780894246699,0.17507883336738456,1.8018018018018018
0.09830974286855254,0.186875492965114,0.8246871306087022,1.113224830028329,1.264072974816284,0.34124799158736535,0.1830926277271721,1.9019019019019021
0.086568916171678,0.16562555071103569,0.8409099192097821,1.1763822746680854,1.3751126982691855,0.3597375699630818,0.19157507545419283,2.002002002002002
0.07621013941870984,0.14642964760725935,0.855834656839202,1.2397584958113257,1.4915476415823714,0.37831025408634805,0.2005281201800637,2.1021021021021022
0.06707454826427116,0.12918523757678466,0.8695255273096895,1.3031528839645992,1.613340558265128,0.39693389146828867,0.20995217283363177,2.2022022022022023
0.05902083361158296,0.11376530668179627,0.8820515381045084,1.3663685607330172,1.740437557347341,0.41558025772936474,0.2198461380534742,2.3023023023023024
0.051923431172004056,0.1000298310382111,0.8934845121473421,1.4292131649401965,1.8727686327481798,0.43422461717045546,0.2302074470600885,2.4024024024024024
0.04567087237145285,0.08783417449491583,0.9038973888819679,1.4914995190077405,2.0102482237424226,0.4528453293305069,0.24103209598032996,2.5025025025025025
0.040164288422105274,0.07703499638954749,0.9133628260634216,1.5530461989877045,2.1527758014240232,0.47142349726814237,0.25231468879635216,2.6026026026026026
0.035316057509590264,0.06749422435456678,0.9219520817703747,1.6136780294489157,2.300236478093018,0.4899426536035779,0.26404848427249655,2.702702702702703
0.03104858456074257,0.059081557787291454,0.9297341500127456,1.6732265216797673,2.4525016378971074,0.5083884806181249,0.2762254463572412,2.802802802802803
0.027293202997730203,0.05167589234852581,0.9367751195851245,1.7315302704284135,2.6094295881836174,0.5267485610259293,0.28883629768789437,2.902902902902903
0.02398918808028776,0.04516597420645001,0.9431377244212694,1.7884353212219155,2.7708662317741175,0.5450121562878941,0.3018705759264999,3.0030030030030033
0.021082871948580172,0.039450522223806773,0.9488810544177807,1.8437955169810516,2.936645760822722,0.563170009616517,0.315316692735684,3.1031031031031033
0.018526851244178792,0.03443798996494974,0.9540603982415085,1.8974728294666698,3.1065913730697003,0.5812141711271596,0.3291619952608839,3.2032032032032034
0.016279278543768053,0.030046103307227807,0.95872719137581,1.9493376785848016,3.280516011271252,0.5991378427502315,0.3433928300133105,3.3033033033033035
0.014303230432346133,0.026201257743582767,0.9629290483339391,1.9992692400149719,3.458223126343226,0.616935240997813,0.35799460907749586,3.4034034034034035
0.012566141492599284,0.022837860160237602,0.9667098537514577,2.0471557403137832,3.639507463637872,0.6346014748615928,0.3729518784650794,3.5035035035035036
0.011039303206940314,0.019897633573479234,0.9701099034609424,2.0928947354072935,3.8241558733014407,0.6521324384848242,0.3882483886588511,3.6036036036036037
0.00969741743326421,0.017328931760595908,0.9731660766919518,2.136393369351554,4.011948142799106,0.6695247161017295,0.4038671671040612,3.7037037037037037
0.008518198806858,0.015086089605531337,0.9759120282831449,2.1775686083643384,4.202657849785827,0.6867754978613045,0.4197905924599751,3.8038038038038042
0.007482022060036502,0.01312880175781338,0.9783783932470161,2.216347444681093,4.3960532335203375,0.7038825055562719,0.4360004704464299,3.9039039039039043
0.006571610756289502,0.011421550336736426,0.9805929965350448,2.2526670633861854,4.591898082466892,0.7208439274093145,0.45247811107287633,4.004004004004004
0.005771758793822629,0.009933078365731082,0.9825810618116293,2.2864749702826166,4.789952632845521,0.7376583599597578,0.4692044068048798,4.104104104104104
0.005069086442609697,0.008635910706458331,0.9843654162669204,2.3177290718100254,4.989974476455027,0.754324757393318,0.4861599115333214,4.2042042042042045
0.004451823314625666,0.007505922029209773,0.9859666878481358,2.346397705197212,5.191719471649184,0.7708423866281554,0.5033249198365969,4.3043043043043046
0.003909617638979317,0.006521949300216767,0.9874034928132978,2.372459611994248,5.394942652963987,0.7872107879927022,0.5206795461699717,4.404404404404405
0.0034333651914888706,0.005665440068532578,0.9886926140042557,2.3959038611792787,5.599399135103512,0.8034297400604207,0.5382038036242373,4.504504504504505
0.0030150572509105053,0.004920137742331568,0.9898491677763119,2.4167297156166754,5.804845005567383,0.8194992284766281,0.5558776817838339,4.604604604604605
0.0026476629002972225,0.004271830528506692,0.9908867528150591,2.434946402486013,6.0110382004385405,0.8354194220265179,0.5736812232608545,4.704704704704705
0.0023249955529223206,0.0037080765456002536,0.9918175991399083,2.450572884853999,6.217739352435357,0.8511906453070018,0.5915945979475467,4.804804804804805
0.0020416196006694132,0.0032180012461189692,0.9926526967586916,2.463637526304802,6.424712618561996,0.8668133598542861,0.6095981756577458,4.904904904904905
0.0017927561292487776,0.0027920979319816393,0.9934019172705431,2.4741777216983474,6.631726471320799,0.8822881449959948,0.627672595785946,5.005005005005005
0.0015742072096404916,0.002422068931861696,0.9940741219601446,2.48223946525813,6.838554449115424,0.8976156825733068,0.6457988336054681,5.105105105105105
0.0013822852390198194,0.0021006742524303386,0.9946772624956585,2.4878768717238313,7.044975869017736,0.9127967426979225,0.663958263516073,5.205205205205205
0.0012137491579453001,0.001821594313892108,0.9952184731138877,2.491151651812045,7.250776487898678,0.9278321709207988,0.6821327180518301,5.305305305305305
