Forest_Biomass,Wildlife,Human_Population,Population_Pressure,Human_Activities,Technological_Efforts,Economic_Measures,time
1.0,0.5,0.3,0.2,0.1,0.1,0.1,0.0
0.878129572071988,0.5304637295860088,0.31524050929428515,0.19571899498497505,0.10502994363742421,0.09964219823680398,0.10012030363687736,0.1001001001001001
0.7709490033092914,0.5546767291276364,0.3308875154824792,0.19163407615211098,0.10994612337472282,0.09933772132439923,0.100224242666436,0.2002002002002002
0.6767435225643005,0.5708784768869023,0.34691610342813384,0.1877414899605929,0.11475382057664049,0.09908008929690448,0.10031264361195019,0.3003003003003003
0.5939937590228318,0.5777875681097778,0.3632981675641594,0.18403746432200266,0.11945820639289925,0.09886358045440731,0.10038631384381658,0.4004004004004004
0.5213506410759859,0.5748383181281755,0.3800025345128633,0.1805181943610918,0.12406434070202955,0.09868314570610948,0.100446041593722,0.5005005005005005
0.4576143506560901,0.5622932162625781,0.39699513356074095,0.17717982922668413,0.12857717077553388,0.09853433353090314,0.10049259592559813,0.6006006006006006
0.4017171445560194,0.5411911529720163,0.414239216139633,0.17401846020858722,0.13300152965048503,0.09841322392401547,0.10052672665985597,0.7007007007007008
0.3527094457352583,0.5131493392960043,0.43169562526870403,0.17103011035259166,0.1373421342546082,0.09831636963250563,0.10054916425641251,0.8008008008008008
0.3097483740050728,0.4800854366671943,0.44932311428333827,0.168210725766911,0.1416035833341443,0.09824074334280004,0.1005606196627768,0.9009009009009009
0.27208786137707924,0.4439408906748052,0.4670787117774427,0.1655561687991656,0.14579035523878225,0.09818368989224649,0.10056178413404693,1.001001001001001
0.2390696675047707,0.4064672104266478,0.4849181268285159,0.16306221323662415,0.14990680562174416,0.09814288292847832,0.10055332903228069,1.1011011011011012
0.21011488517231686,0.36910100653157324,0.5027961860508899,0.16072454164349662,0.1539571651152793,0.09811628569491672,0.10053590561314962,1.2012012012012012
0.18471578531403876,0.33292175778622846,0.5206672922848142,0.15853874490109346,0.15794553704251152,0.0981021157474609,0.10051014480806923,1.3013013013013013
0.16242802351143576,0.2986693008751968,0.5384858938623847,0.15650032396413702,0.16187589522583848,0.09809881343124507,0.10047665701010608,1.4014014014014016
0.1428633038746563,0.2667944250908466,0.5562069532210697,0.15460469379324673,0.16575208194984492,0.09810501391923666,0.10043603187186671,1.5015015015015016
0.12568260194749864,0.2375215158031346,0.5737864040949617,0.15284718937211728,0.1695778061328161,0.098119522567037,0.10038883812324421,1.6016016016016017
0.11059001405126777,0.21090931570726598,0.5911815871885266,0.15122307367100415,0.1733566417564276,0.09814129329992696,0.10033562341646074,1.7017017017017018
0.09732725780190317,0.18690302237525538,0.6083516553269195,0.14972754737677443,0.17709202659716544,0.0981694097289972,0.1002769142051729,1.8018018018018018
0.08566881184890691,0.16537543259383455,0.6252579403133699,0.14835576017598412,0.18078726129640854,0.0982030686926374,0.10021321566362082,1.9019019019019021
0.07541765622570876,0.1461575348718279,0.6418642750516407,0.14710282334697114,0.1844455087993087,0.09824156592883122,0.10014501165097475,2.002002002002002
0.06640156096108274,0.1290601721698755,0.6581372661676648,0.14596382340206948,0.18806979418436992,0.09828428361260225,0.10007276472494347,2.1021021021021022
0.05846986345277595,0.11388869129563398,0.6740465138115096,0.14493383650368463,0.19166300489868693,0.09833067951216522,0.09999691620780528,2.2022022022022023
